160A_XXXX	2237_X	2245_XYYYY	2547_X	2690_XX	2703_XX	3107_XYY	3429_XXY	3430_XXY	3442_XXY	4032_X	525_XYYYY	5297_XY	5566_XY	5755_XY	6029_XX	6312_X	6382B_XXY	706_XXXXY	7086A_XXY	7089B_XXY	711_XXXXY	7178A_X	7179A_X	7181A_X	7184B_X	7194A_XXY	7196B_XXY	7199A_X	7204A_XXXY	7205B_XX	7208A_X	7222A_XXXY	7224A_XXXY	7225A_XX	7229B_XY	7240A_XX	7241A_XY	7242B_XXXXY	7243A_XXXXY	7245B_XY	7246B_XX	7247B_XX	7249B_XX	7251A_XXXXY	7252A_XX	7253A_XX	7271A_XX	7272A_XX	7273A_XX	7275A_XX	7276B_XY	7279A_XXXXY	7281A_X	7282A_X	7283A_XXY	7285A_X	7286A_X	7294A_XXY	7295A_XY	7304B_XXYY	7307A_XXY	7313A_XXXY	7321A_XXXXY	7324A_XXXXY	7326B_XXXXY	7329A_XXXXY	7332A_XXXXY	7346A_XXXXY	7356A_XY	7357A_XY	7359A_XY	7360A_XX	7361A_XX	7362A_XX	7365A_XY	7366A_XY	7368A_XX	7371A_XY	7373A_X	7374A_XY	7375A_XY	7376A_X	7377A_XX	7382A_XX	7387A_X	7388A_XY	7389A_XX	7395B_XYY	7417B_XXX	7425A_XXX	7450A_XXX	7459B_XYY	7467A_XXX	7468A_XXX	7469A_XXX	7470A_XXX	7471A_XYY	7472A_XYY	7473A_XYY	7474A_XYY	7475A_XYY	7476A_XYY	7477A_XYY	7478A_XXYY	7479A_XXYY
SLC25A43	1495.83973473183	1781.07073325248	1616.7599206355	1039.59250495261	937.3178971433	1189.87085841984	1768.27297931376	1400.07705217238	1109.36903809761	1621.29347044605	1507.34716152822	1380.46985893816	1349.49976337412	1227.50792452578	1516.56469280099	1114.21245701119	1697.35952210692	1412.90708967656	1635.21212940595	1457.35667536777	825.336920592997	1836.38153171103	1116.41599382365	2114.57616259035	1125.25469626846	829.378942002004	1509.26691685027	1234.95639271469	1363.30231748706	1198.18700293994	1433.82725503797	2094.44175794532	991.583037331967	1110.34421843015	1136.72439773587	1099.43072385686	776.078193117909	1250.09464495732	1342.09568993529	1645.57457317834	1126.77755041065	1405.76815621915	1645.37621224081	979.790905043719	457.083381188658	1617.55644252262	1869.49705367932	1531.1029204019	1601.22737329525	1425.53568465276	1418.56055470439	1762.51891312152	1146.08397513331	1598.8337740082	1066.5999906071	1292.18816758146	1549.26043015195	1221.0504455018	1317.82705453281	1752.82305398357	1158.03424448643	1221.9009196886	1753.79085730263	2102.16906264863	1268.73911669388	844.65821404091	1766.95264225917	1785.20346755294	1105.25158976709	1089.22320124603	1941.24839228163	1407.10235353095	886.701902284459	1855.5104788234	1787.22385564544	1889.79187867542	1377.36296940113	1572.69764994184	2116.05034231652	2092.03534279352	1516.47930156894	1896.72503423181	1242.34124284432	1154.59612292416	1613.90076043462	1768.41305924814	1430.93311387401	1685.4788694958	1298.83827032964	1392.49915409538	1838.77315691109	1672.83238517592	1539.4852947936	1346.54367788814	1707.82492308964	1558.44580766184	1109.8972383759	1760.3951324631	1382.94299409916	945.621742007161	1104.38491750639	1498.75627223263	1062.17157840472	1685.00466519827	1396.20495909004	1456.87629170934
SLC25A5	23509.3039643386	21201.6856877369	20076.8326404602	16735.107022799	19311.2621811185	26637.8500788615	23642.4994314438	14033.7807127157	21703.0873452043	20973.7231491677	21821.8522145332	21185.5056537659	26137.3383596554	22190.4713801541	21903.4733097027	19782.8544330116	24936.1122994159	21425.051104177	19081.7195797538	21847.8475952819	19467.2708871833	32178.0401425558	18172.5944065206	18442.626657741	19089.9574739741	20489.0409312504	18184.6934810696	24680.75183385	24407.1666709432	17430.6483813555	16159.7656801711	23957.0905122727	16885.6644644672	20049.1767973179	16962.1533349282	17390.7729177669	24277.1661629248	18901.2243664837	23523.1144721702	18927.2342515152	20326.2618446955	20829.453517881	22045.0846652709	20081.2283691808	16174.4411017452	21489.9637475901	22867.4732272312	16984.3550573537	20870.1819401846	26262.2765460321	17006.0415221058	24268.3238733742	17773.5930169124	18522.0243288742	31433.0311012368	19188.1467994498	15114.4593025016	21748.004509213	22887.4310350232	22201.6802199262	24518.74524821	20883.6710768635	22588.4198734824	17333.150118036	18341.1179431631	13780.5548614458	17456.6770509622	18865.2681985111	22742.3518907841	24571.5138580496	27410.8874676955	19884.6622288131	25866.4068781821	22570.2424924696	25095.7085800609	25873.716677542	27748.2964350669	24000.2643308969	29510.6393493468	25946.9294453566	27764.0522200426	28387.9774694686	16596.2122111889	24491.4028683586	29288.1834921623	20203.7687415274	24081.1205245139	26570.9620124489	17801.1513519661	20097.1471899831	18690.499776283	24537.4182671357	25399.6017191934	19134.1255716637	21917.2184530342	20492.5356818275	21730.1146303023	24943.5124767518	20514.790386764	20411.5908819281	24668.2882462332	18066.9581202327	25410.6128574472	25317.3181231059	27930.811780493	18391.9833403816
SLC25A53	493.200986956687	326.895550145581	328.680608693097	372.089705670573	482.64847708109	479.224972998472	300.457479115333	389.884214926635	495.489464085396	302.100803223893	295.074473553017	321.379346680333	333.940866096401	375.717009859882	206.86155856837	236.753995705402	246.797237888149	296.349244014187	529.563999728484	316.141604600725	389.774538809465	230.764322703361	290.676396958788	209.170243901257	319.207255471331	320.700636790038	317.069099839704	330.6048328409	385.998069075891	154.450082986022	209.314536700066	336.487509583634	305.640431839537	364.897625137303	343.93419401708	320.240333912771	264.346912060515	244.371148528993	199.948337625205	424.607429304903	311.528654719418	406.575387880033	465.09108482688	326.085840652355	285.940123961337	288.428014902323	325.135336141709	375.09112590652	479.271661058764	219.469666128558	418.781920316493	630.414732687016	229.979487461175	370.329549186189	309.887066897863	449.777659395814	389.361079682643	306.661657237588	441.078063167933	529.911911845474	661.158541217187	639.311457139006	499.767517799135	577.775828108828	458.939870237486	479.921809423826	385.104021917417	508.387825049393	579.217683754958	544.950837703176	440.433891007139	637.613792764759	542.102759871829	601.575261417479	577.855711755592	537.845849518098	361.066317634539	359.695951800621	388.548686818933	401.323071720615	606.898874595974	457.454085852469	504.502654528404	718.65565749366	369.268047274752	375.810799674228	473.508967670948	517.081779600701	559.126971092559	378.656441218621	965.379590775058	337.398301523579	686.548394189042	278.886912736351	442.535315466505	532.998080959741	341.564715994209	494.080151617798	474.043099752825	530.096882299763	510.825769410733	507.105481646039	476.47917154429	423.401720204193	372.873399018704	504.948529346726
SLC25A6	76088.7776496649	23946.3022218095	147147.538031555	23244.0930789649	65717.169493469	61411.4394545852	117734.569355539	90184.0996191422	112331.191638194	80926.927237063	29288.3464887864	196059.745171131	50534.4254538873	59599.0765765981	74466.8410966199	44579.2032305739	34365.3664047201	68334.675748664	200463.005823398	57864.6881234027	55388.6000796037	204490.510675778	19415.4348367263	28130.6561778419	22518.512479648	18485.8648772047	79830.7015119586	49775.5995571572	25431.2382475166	81407.7999699486	47605.3308905755	25235.8249214942	68872.3391415456	85268.833083094	41231.5874230251	35659.4052964259	38172.1182717074	39257.5261445944	120505.838497451	124476.575933938	60970.3077179674	54131.1361988071	52172.148399073	45593.4151305162	110769.856634225	43170.3684583815	49247.5972454927	39587.5343140171	48410.0898828097	65811.4949231216	39593.0643799564	25538.8724753491	89906.8304904168	21542.0219476485	17986.2043285307	67870.1883222795	21935.0875788828	28345.9017377003	45223.5664603893	39867.7028145488	83965.7507913277	60080.7539695994	82865.606528263	107470.56531233	83841.0913797519	93807.8225642801	133987.892974514	107775.613246637	85741.6190356923	30972.946298674	49259.2415688179	41171.8411703025	40825.7672828349	61887.9745688819	50341.522268333	55568.1532679999	67525.0989225886	49664.3258995998	69828.4009511014	27879.0349699593	48924.4086730904	55677.0599489925	18451.7906387441	39421.166735152	67016.9720265078	29012.8713228141	57026.4869794994	57113.7399520505	57346.1447418887	58050.6393692729	70095.2904499267	67974.3154503579	49345.6388603792	53518.9706578847	75876.1723546211	56995.4994476801	81732.172854394	77393.1815263767	58491.8474848847	56244.3979151364	87663.2550665452	59670.153072093	85514.8887851638	77451.2415819328	103611.8554487	75386.1215924736
SLC35A2	794.697318758687	1573.30488918795	1042.12118476486	1112.8089928521	1127.80195952342	849.073895587518	832.717561219481	1064.01361832858	1015.31453672876	944.509001858861	1214.75908312829	919.633276960446	1118.6827637614	1358.41233569261	1681.43669551853	1075.42378778912	1173.98960704075	794.172988007212	995.03270777925	1188.24129565124	1033.58658091662	1051.7936100549	1237.4937129258	950.519314851338	1773.56495060794	1186.60722060736	1303.09839226007	1221.75459209285	1611.99683267889	1097.91680542057	1378.11060512654	1072.04390614318	978.697401778502	1178.76133152405	1151.26033767894	931.581643962597	1192.64901182857	1041.20173418599	1177.91138171396	858.211131860961	1389.44242558652	1278.65675267716	1069.62970836956	1132.91971230793	942.24257105724	1189.51680688845	1309.78196665056	873.055358347481	756.828399659714	1144.46531755215	939.585339010448	905.263630387776	1178.79248626938	1049.8623413498	1262.47032303282	744.990558232445	1178.77073442066	1460.41209824674	942.100583039393	755.511289091719	896.222462109903	612.657585056954	807.445030633794	849.632448185014	1278.60383831172	1150.8736411979	1227.60313617743	998.818069798131	1111.82526518929	871.779511532585	1319.42229069562	1053.25738879545	915.710332500918	1171.284473384	1122.91760837159	1173.26035556412	908.358108698245	1017.15736140529	1078.51216639939	1457.48246492137	1043.37194900419	849.564383486468	949.297667791987	1240.55714676169	1152.44643849512	1215.67129139857	1050.84940249307	1129.42522359892	1206.64834723339	1286.68921344863	1140.55794632953	1074.66553586344	994.920943539319	976.919903867881	861.140875888965	728.430074529467	1041.87075307153	1121.508305958	968.553778350949	1047.26252527494	1063.22206813971	1017.76152988606	1071.95420427662	968.022012835484	968.499006167005	1039.92540426235
SLC38A5	1618.93780539312	2318.75944543896	2227.87429561485	1845.22371320198	2542.6664464648	3110.57099273729	1780.56080630647	1950.22749138824	3044.7988310151	2769.60284179262	2627.21762678671	1802.37107881994	3214.73431924488	2739.09206023742	3467.54422511656	2483.6042529544	1990.17852107758	2441.99060636756	1774.71544779234	2478.39332578674	2883.99808244783	3066.62216823791	2556.84390984547	2167.2941111199	4587.53678592275	3504.81274980949	3028.75910857324	3214.11919038481	4148.94354827311	2749.6020441886	1971.38673515196	3173.62378671601	2595.66108865422	2169.68506607062	2920.66000487249	2316.95849152697	3431.78021280356	1640.64059839154	3658.71743005696	2822.45674388127	3180.27532781373	2511.79374129971	3596.30769741699	3052.04057857732	1484.45190491915	4310.43440777389	5169.28709229678	2128.89657214457	2113.85576061183	3602.61532309459	2060.22929059166	3638.59880717544	2863.00965296742	2171.68036524778	4675.40683639009	1934.31996593432	2082.48768488157	3042.39684017902	3112.06801986369	2433.98430277742	1850.21446484255	1915.38159636279	1295.50999301585	1319.55300008663	2599.67587808066	2405.43990437498	2314.12999815175	2483.73343148557	2846.66739649182	3089.02021862815	2584.95781744435	1807.44846104151	2663.86019965316	2528.50662372857	1819.1864050031	1804.65427938517	1828.31293064542	1935.92404230793	1353.06374102406	2265.41166080161	2375.47208023433	1685.31274154606	1888.69972073005	3140.28282229924	3221.75511903442	2231.95583602012	2051.09273860011	3045.06511931517	1879.05340571046	2887.08693687709	2057.78407507561	2539.83636925167	2247.34399398047	2875.53704352869	1797.66850439572	1787.87421423861	2349.57142167789	2978.24920967196	2508.89585747357	2035.14595102637	3163.15907659484	2295.13571022286	2559.18169309872	2775.63766566793	2705.8878455861	2509.38416420046
SLC6A8	52.8272200558682	394.037351384008	688.858108475179	266.284756586411	224.566888879444	150.72596431158	348.195671482653	979.136794131752	428.870538705649	411.102840858597	379.3575526661	303.131285808335	93.9283920229268	195.031149765464	244.576878552896	571.025442513318	947.711633256114	158.707375466884	430.466230027644	161.557548329158	1172.36152552585	384.164308910596	175.993848061013	143.018066972403	192.924702042129	62.7146980333303	634.783853061125	119.040517578193	21.5868141417898	807.164086160945	283.569133504131	725.96403979217	77.0223060555492	102.341430060637	480.492474064265	231.927122502695	100.874443974429	192.589894639089	235.761638558108	836.489006690979	479.160613762531	362.521720865362	351.875022086229	256.832301853796	202.465772483052	309.811692023702	128.386257358806	283.40260823984	217.36543655265	252.900651404529	214.390699558461	37.6314337325074	44.3376577960544	136.741495841553	123.222912879991	677.700059801404	65.9409455361409	68.0655632004984	58.2403034263382	38.4027488800102	151.646407753709	66.9259605825162	266.210804083784	965.85699173283	356.287858970534	130.106339559727	692.477116067384	293.284993019287	193.8956213965	119.561064110861	410.496514450477	558.722446504176	275.639278878422	230.523832919555	420.699042962853	534.113315203357	327.97177092814	338.028699263677	908.189008957519	466.770294114968	321.831617865011	568.091216819292	609.1449786818	252.310991877827	496.996003306418	228.807734519383	297.48496023197	142.549268734208	852.504621225111	379.844711596307	16.4399285030695	225.749979211796	83.5705935058036	117.275593125811	781.692341346915	318.89996196982	242.558359943198	148.06866052603	206.799807757114	370.180257068173	188.51680238823	155.034033259388	214.243775392281	204.854787696452	73.6061946384723	113.298525601382
SLC9A6	1383.54405198474	925.168368704643	656.189827375905	950.083895550932	978.276338694636	979.06004976904	861.375333674939	841.608999055341	613.743551379481	791.458300592542	1302.43672828139	498.672033666851	1057.62675882123	976.490421924575	894.580717707033	902.337737384636	863.594733855267	1105.76279614125	649.152117198049	1288.15886272032	1347.81123383395	657.489571227307	1378.41142212852	1242.52208224444	1456.60805431383	1284.17336477195	1285.30727170936	1450.7584291355	1464.98941264575	1017.82439798903	1114.24942830891	1327.89943269999	1286.46679804353	1051.79543256459	1081.68200907196	1125.16126549203	1155.55419869752	1404.4241571995	1372.6827375053	1141.66584252582	1292.08646462481	1216.41272462725	1583.39147385153	1358.31414617735	895.093168720528	1451.56777083473	1354.29090263309	1166.83605989811	1356.62745462889	838.387588820922	1219.55092654857	1955.86300957815	1297.34398728435	1231.05377767571	1570.25432219876	1310.55693092659	1435.61104851305	1319.91456714732	1281.26751450492	1640.35616698451	1431.56069252683	1218.52627372499	1661.00907270334	1476.43884988408	1543.29669152575	1432.18881716369	1252.88598693344	1578.47219294164	1952.33943085255	2298.331744708	1900.86449661331	1808.11734368727	1871.27740483706	1627.6192494739	2000.66325206384	1826.35147925424	820.597782158023	1436.43547981317	980.410379110368	1466.84883892472	1541.34508795896	1422.12624909205	1722.58401023077	1731.25033341925	1333.45718986215	1474.06332340596	1404.84378830214	1236.76207665725	1736.38333721151	1447.72422123794	2239.62919919809	1428.24958102289	1624.69641288216	1205.23321565503	1574.31081679804	1648.44158934067	1424.70683903704	1312.0172448022	1351.44629835592	1692.80741234349	1006.73311048344	1141.98015941804	1149.84259245728	1683.49530060637	1077.32408679523	1414.72790030062
SLC9A7	9901.58438284731	10899.636378138	8372.91189256035	7348.23060183787	6872.71912864241	9606.63080301652	10077.3601219847	11971.8357484651	7957.36738756423	6623.4322495992	10305.576521652	7104.64819362016	7152.67840857125	8573.52196412986	10006.0936361894	7821.68124372322	15213.4878735913	8389.38672289784	13528.9609796129	9367.13555429825	8944.66451740048	6030.54699152967	7642.10958881069	9031.6289270495	6859.11823792873	6125.92479907579	13519.5942807892	9384.02514319605	3795.66885185824	9058.65757611308	10837.617138072	12749.3566948006	13729.4035336847	9751.79339461894	7706.70050387575	8941.75188758743	7360.41195694196	9590.12320516925	13494.8640842628	12162.4981897077	8871.16890123688	9193.80238339964	10194.4571583285	12084.9380762932	12256.5882871855	8978.66834655842	8101.46240803704	14294.3989738278	9617.1520874604	5320.53401387095	10986.4519389621	8121.93869046299	8686.67595145548	7017.76690027348	7439.18140083079	10499.0069732082	9154.74134241878	13107.9332188101	8668.47531876079	10170.1269765272	10844.6691373116	8150.00928582917	10512.4626595682	10482.1246112732	7471.26112316891	9230.71844202226	11039.8474676645	9553.75371571827	7442.49990320062	8902.69800072059	12578.9930219552	11086.1672826911	9482.2204649344	9425.65124703118	14732.6713367353	12947.8163928553	9203.58285796915	12260.7209109916	17415.2702474751	15275.9414544184	13146.5719453399	12451.9495339503	13166.9382858306	7913.48153684833	14151.5145268281	11052.967663299	10426.2878837276	13599.5771421509	14071.4889533828	8296.18444851154	11489.0341560632	8866.69462137911	10844.3392093613	7108.91430793128	10142.7097665846	9052.15821552643	12761.597081465	9217.47455636266	11898.7770836601	12037.5642955506	7727.41412468167	9135.79372255798	9745.47326121439	11732.1517642227	7409.51941180219	9272.71854252737
SMC1A	36119.269093573	7370.38168702681	8609.12009021642	9335.31695689627	13290.8189658704	9610.47586122259	7308.68066397379	10863.602208189	10059.7174979944	11035.2875875041	9879.30833886882	8287.37739049727	10585.5811403531	8036.10753084638	5389.10888384506	15104.6819233499	8559.89523022365	19907.8363147041	14127.970841079	20260.5778446936	16485.5256792458	21639.5508098433	10609.898359708	9011.11494406402	11138.8392568867	12870.3648839274	11495.042477118	16447.3021363712	6680.55839912606	27972.5731287079	15608.7480501684	12434.3918998086	33644.7417216785	27457.4398240516	17311.7689982228	12265.4572487267	20317.7443186737	13215.0854423086	38284.8473146937	28131.3323664087	8938.72243403718	15812.4951410022	20506.2664172523	16881.0938545619	28574.0992345129	18689.4109796142	19877.6031253836	10903.862658035	13192.4534455119	13119.9937327947	19001.4713850126	19780.9342879005	38634.8269409813	12916.754653865	18936.254251261	20799.8410837095	9348.96100671881	10246.6639184268	14960.9954862811	14344.7908085997	11582.3822367767	14750.1855683891	27946.4251277528	25955.5457809767	34478.9788309133	26883.054533225	24507.2618786972	34479.4149393365	40944.2953116811	21515.4077410066	13485.634825794	10847.0998381136	25905.463250826	17314.0754967368	17719.5926640907	11054.7075720158	8513.23311148196	19126.3660665878	8964.40320067038	10818.4167517832	13992.0287085204	12589.6864541338	11712.6813761619	20684.4064332817	19384.2652018964	9950.51432739482	9797.43961294583	20140.4429255621	11405.1989569167	25015.9212806203	26027.2839434981	26894.7744257485	16239.8083007976	33899.1994018242	23642.9436552184	38385.6762708552	33679.1106479654	12287.9930762804	15881.2277320619	17948.8242855075	11651.2086860106	14024.5027156108	12249.8202050196	17708.2868764306	19616.6578026261	23928.7069501036
SMS	10738.4865836906	9382.90100982861	9181.66599785149	9881.12937788347	7486.26249781595	10625.5669586664	11789.3055874828	8761.95875193447	9201.49038920075	10530.0469860898	9795.74467531468	9997.09899379665	10168.8704060696	8547.22930180394	9192.95647115851	9603.7721981149	10475.6238538045	11984.1694083374	9090.98954541274	9083.75234630059	10516.2595755835	10273.8638127597	9416.70578304493	11766.2223201188	8066.68763095038	9370.31038247017	8045.99810819882	11374.9218712449	10452.4400004276	11767.0630131579	8578.47340136613	11611.4107018594	10676.8675362885	10000.6700405735	10323.8088956006	12605.7950399678	10253.9414182296	10687.6772205734	11544.8634612243	7652.35013467888	8764.2255376286	9423.06798811369	10886.381814466	12761.441615428	9510.67501058905	11827.7604236413	11477.3912505507	12234.285477021	13001.0921983124	11580.0144350728	10219.8929929737	12509.1902673474	8495.48316085655	8956.18512916671	11817.2964174078	12386.0545505909	12088.7485282561	11982.8889200521	11180.8722010679	14327.2269440015	13172.4025828907	9748.12731041957	10272.6027074331	8814.70661917593	8264.96204161175	7648.98470895636	8740.70652198543	8127.21176792826	9716.95934093941	14543.8436241865	13145.1574665651	9956.18075056457	12581.051671294	8734.09978830478	11737.8768460136	12676.552168067	13520.4200489601	10265.1445519791	14396.7391177225	12239.7978404636	11542.3426206289	13038.7336357424	9980.80389558325	11680.6778601175	13244.2195694001	9103.70280715047	11312.8090497205	13456.5814998134	10408.3590699633	12157.8659732526	8905.62431920745	11963.4633595127	14258.3827435823	10068.3314762273	12995.1358920203	10263.3234324226	10433.8573173493	11199.0526369653	11298.9084154656	10977.9087805038	12651.3506300614	8023.21180549165	10824.0134370075	14377.5184993334	11644.3498913384	10781.8841929501
SNX12	2591.85662470318	2525.37914618562	2777.36954656224	2641.97630158477	2617.07120065036	2488.29195725163	2245.42419113376	2386.0460745194	3201.24055896602	2250.59525388719	2283.85623374739	2027.21148213841	2064.42595146087	2988.12414947695	2702.20988614218	2235.97268782047	3698.1285524589	2782.03843449848	3421.35686624805	2297.34717926935	2376.07355283476	3125.69793379537	2787.62476804937	3256.0737014221	2768.55430815654	2198.1636032286	2407.96863263588	2796.99310181447	3048.5323990836	2931.96306635602	2642.12232178137	2871.2024466517	2263.71257279057	2259.07542672418	2433.3043130802	2477.83276243841	2580.33968124552	2240.50958512584	3089.27989487953	2339.55981287015	2894.04613322798	3189.55581754191	3201.24035237522	3304.09360127687	2811.90524792014	3186.17570267466	2899.56217815362	2699.01559236303	2775.61570186101	2107.70211649287	2759.9227175162	2658.92041887686	2307.49312361498	2656.33882758389	2828.40089984052	2363.2891792606	2394.52381857688	2655.4857245836	2742.18397334195	3525.17424779306	3453.19840960366	2693.70288986605	2426.43640571164	2688.27794274078	2248.70230922692	2545.119788529	2786.34370178225	2232.52630391456	2589.54426604428	2580.07985324524	3116.52792265198	2777.08605736962	2835.74741217141	3197.72581232723	3307.3004496027	3574.89334538136	1754.18942240273	2546.70209845421	4071.64647362871	3608.56254487054	3770.82043359792	2817.87992441113	2437.55296584693	3038.96403657658	3308.84214914307	2892.82148558752	3080.08042840963	3130.25845114494	2899.07848184085	2600.69696311241	2658.30863208837	3001.95268242927	2398.24821402213	2017.17598245477	2796.07095444492	2389.75588808209	2868.03397195179	2091.21508289639	2494.87144403071	2560.90005835039	2024.11593497812	2236.95196668695	2525.44365132419	2540.21586078457	2237.87508875865	2150.31766678054
SOWAHD	243.355440963178	92.8747317247943	391.675140334949	206.141568701836	137.241495220494	151.1209801152	338.039122788235	152.680987707829	379.886698182508	275.542497555464	298.894358566774	231.56430495348	291.563701844711	190.713996007198	358.11739905046	688.622592262786	194.967630620877	169.313244064227	370.586443348659	430.864914194474	340.858928627275	717.923335941389	281.234444897921	443.692817047022	96.7176898404605	113.925121818784	326.828308302299	300.968471268492	208.320647529202	306.6501868026	305.725029237173	159.461412942393	144.275131151642	480.375099932058	307.698804558965	194.79174635131	324.731097373175	283.422801672636	541.845421204609	164.797496823745	168.985070071428	203.729886180063	264.273522318274	338.504977742034	292.608142678472	229.259558161317	403.691028302336	223.880091366718	333.283272326746	583.303649197888	386.754748087751	114.377301601144	135.641993694825	218.497776774351	79.7295688652398	355.042833270895	268.465636560447	309.881853227677	261.65125114929	133.719683818584	271.424313847439	208.899156980722	213.414588316564	226.938245244543	388.068383252303	194.887072897812	167.05516399902	372.63804416726	305.291401644744	267.984995563489	425.260876811374	266.980691033777	337.127785791905	209.428160607878	242.907951519842	154.256052353693	424.255389024052	283.24972215346	342.437626578323	289.83166182415	292.016747072432	309.240614338306	280.061490642854	252.590397642562	522.356251424742	185.055087220743	158.122334242312	356.014245814775	305.422531451411	298.459320731641	250.703782236885	350.245807723785	296.149396347191	237.667836795456	127.392660071418	226.579145415253	189.092790971089	286.416471276274	267.192936527928	98.9270320359953	293.380505320674	198.754582266597	358.379033091105	305.293491563127	337.30409943098	188.385420005384
SPIN2B	186.04323097588	185.67035439023	195.975232229007	203.540059630613	254.07895918334	211.78186721696	238.021833638606	213.56271843179	256.537516870908	244.425022972143	126.640107823301	192.489835360253	194.013801856635	198.907425678751	327.607495602454	202.231375914434	187.214589008719	161.075481035372	358.661553960214	134.555835218986	136.789301626263	262.182461748239	134.793189214111	133.699829661748	126.626590317954	171.935240567594	128.327753038712	167.500945136594	290.588606552438	122.798526670696	194.181263756608	98.6278613107858	131.070067138119	169.2453201223	152.988111536107	157.809822401026	184.642762405866	123.634017073356	125.125547469261	173.814098438423	129.246059624581	120.092121007776	122.829961065332	110.10786180532	190.252100478117	124.860039770553	149.322742658932	103.907201557357	147.610568457019	255.797537613687	160.745958641082	164.364181161767	200.616046061154	135.509888262902	133.313510122564	128.691198761757	161.347786922952	130.375418880464	194.612077326831	152.287177395139	185.599121085961	206.29535281734	165.858724309664	145.223999844072	180.289425287215	171.839398710314	177.518968878324	136.648632757148	187.332286303743	101.317398998229	108.969707588263	162.627177114214	153.415327006345	153.821496080474	152.792989874731	152.667658504792	184.489765941884	126.184423659353	129.948241855538	140.762671601384	159.462546809093	153.536944520269	112.789718018012	153.264909049976	160.441113864103	113.800750716929	218.810977694341	178.447462473956	144.663925563149	120.569487150365	182.750261532264	136.656831274911	177.506838858337	167.965571421891	143.062638622026	140.632091684759	173.065989693835	167.73083593012	153.534079733043	152.524842636025	198.821607160402	164.076949314399	174.17009858496	151.318090390923	197.721908452496	143.820781089131
SPIN3	212.308359024802	204.759099249186	111.220947898047	149.787899345839	155.610071478719	164.512335652773	141.408202543308	225.449583443326	201.722355780499	88.968091407512	133.976258461192	151.2485216811	129.106337549362	149.812108036795	183.030815475993	162.527879654296	143.811770132714	300.216866269092	89.5456812234861	166.533765240597	155.340053743499	171.939640787242	202.971249875901	159.065994422558	231.443905438394	220.568828022801	108.969465278714	221.15330490088	55.8272253537165	226.727356415291	184.7886433369	216.063323173551	93.8404063708709	299.610938676175	154.932505778971	112.262884868797	227.376139731716	139.662107267008	208.160053405533	164.419879378832	213.871118994752	160.67635583576	147.834411645436	126.382745889814	266.15304277974	178.79210411059	188.711105231945	128.873268576909	150.247877712064	86.5671186309677	232.168437726312	185.056470013888	229.733447792311	209.064920005647	108.170403169114	176.677044615393	270.403997001709	334.001112596868	153.993942104686	173.774847349108	161.484574515482	219.076368325672	199.226835880495	151.001961864925	213.966498341047	194.510652078699	120.790644593395	184.785546758194	139.74723352773	123.136836137551	145.623440786141	148.252465888746	132.659673156602	159.315068981719	172.860007817073	192.545530450974	116.996748008239	165.846621997207	157.325724398996	156.916298123565	126.48115536201	185.699879065918	142.727210583775	113.363020572076	161.299241220275	262.307150036225	236.184214824033	137.267268646484	202.300900496876	177.403447244097	144.814950270218	143.112646823035	131.056444144329	169.110542142505	121.841692190758	126.554619903897	229.523823270613	93.8667714233141	214.169463088451	167.638294070529	153.32237188849	173.93343929549	172.523099978161	162.666794082926	184.717520136391	162.683246314769
SPIN4	621.088563636619	395.356808547691	257.759535857983	448.450064365764	427.211796010383	423.694869445965	337.976961017788	272.576880090258	255.368602015392	446.006502503444	561.783870573282	189.591953986706	417.808007282051	310.586152091886	398.07467395589	347.283183698715	551.049322425128	411.186316711778	213.853637380756	441.997931752314	415.786619670313	313.529580041048	579.908968419314	634.571212985673	601.050378760518	560.517736708567	642.33027378384	474.591013746325	538.271586443306	301.994773970453	407.179795136467	543.047440339732	626.158561809895	475.809931452065	354.700080831644	452.909055398233	400.711929727093	824.955574162019	813.581022194695	801.004895080948	532.598507780097	615.026279589286	621.360295362577	629.992486974231	472.893046607161	579.509952860589	588.581837218299	445.207799151517	825.850571993801	302.948499595864	420.879342053515	611.332606686842	725.960581550239	606.326259649695	726.590317781202	538.551174064184	420.380894977016	337.756823140777	271.045667448765	834.025944636747	593.239253726902	560.494885770745	836.186904332123	782.788149880654	888.925105446149	739.084201371697	815.59612705186	936.555150910297	936.82972874411	789.237957154063	850.278014392697	898.009707604959	597.453030430074	964.996035921379	883.756905524228	847.016423476583	310.623600021456	862.779836889717	226.899074971822	609.795215865214	484.969162365076	416.259761632084	864.29367593596	643.175079465839	462.616769091745	733.439459957608	426.445581139628	492.023657693517	688.704316456924	682.133952760137	701.522913853962	498.788400420142	503.771899693219	538.175790305356	552.368325905182	704.876613447839	467.09456540105	328.941974795432	494.633135087809	520.700747456701	366.482057768452	493.253556221046	244.157332739266	589.080592780873	368.104782255532	583.319345107093
